cod_area_negocio;area_negocio;cod_adn_cg;partition_date
PFMRGGG;BMA;SCIB;2020-02-29
PFMRGLA;BMA;SCIB;2020-02-29
PFMRGSP;BMA;SCIB;2020-02-29
PFNOMRGBC;BMA;SCIB;2020-02-29
PFNOMRGEL;BMA;SCIB;2020-02-29
PFNOMRGEM;BMA;SCIB;2020-02-29
PFNOMRGGG;BMA;SCIB;2020-02-29
PFNOMRGLA;BMA;SCIB;2020-02-29
PFNOMRGSP;BMA;SCIB;2020-02-29
RFMRGBC;BMA;SCIB;2020-02-29
RFMRGEL;BMA;SCIB;2020-02-29
RFMRGEM;BMA;SCIB;2020-02-29
RFMRGGG;BMA;SCIB;2020-02-29
RFMRGLA;BMA;SCIB;2020-02-29
RFMRGSP;BMA;SCIB;2020-02-29
RFNOMRGBC;BMA;SCIB;2020-02-29
RFNOMRGEL;BMA;SCIB;2020-02-29
RFNOMRGEM;BMA;SCIB;2020-02-29
RFNOMRGGG;BMA;SCIB;2020-02-29
RFNOMRGLA;BMA;SCIB;2020-02-29
RFNOMRGSP;BMA;SCIB;2020-02-29
SINBCSA;BMA;SCIB;2020-02-29
SINMRGBC;BMA;SCIB;2020-02-29
SINMRGEL;BMA;SCIB;2020-02-29
SINMRGEM;BMA;SCIB;2020-02-29
SINMRGGG;BMA;SCIB;2020-02-29
SINMRGLA;BMA;SCIB;2020-02-29
SINMRGSP;BMA;SCIB;2020-02-29
SINNOMRGBC;BMA;SCIB;2020-02-29
SINNOMRGEL;BMA;SCIB;2020-02-29
SINNOMRGEM;BMA;SCIB;2020-02-29
SINNOMRGGG;BMA;SCIB;2020-02-29
SINNOMRGLA;BMA;SCIB;2020-02-29
SINNOMRGSP;BMA;SCIB;2020-02-29
TRABCSA;BMA;SCIB;2020-02-29
TRADEMRGBC;BMA;SCIB;2020-02-29
TRADEMRGBSA;BMA;SCIB;2020-02-29
TRADEMRGEL;BMA;SCIB;2020-02-29
TRADEMRGEM;BMA;SCIB;2020-02-29
TRADEMRGGE;BMA;SCIB;2020-02-29
TRADEMRGGG;BMA;SCIB;2020-02-29
TRADEMRGLA;BMA;SCIB;2020-02-29
TRADEMRGSP;BMA;SCIB;2020-02-29
TRAEINT;BMA;SCIB;2020-02-29
TRAMRGBC;BMA;SCIB;2020-02-29
TRAMRGEL;BMA;SCIB;2020-02-29
TRAMRGEM;BMA;SCIB;2020-02-29
TRAMRGGG;BMA;SCIB;2020-02-29
TRAMRGLA;BMA;SCIB;2020-02-29
TRAMRGSP;BMA;SCIB;2020-02-29
TRAOEFIN;BMA;SCIB;2020-02-29
VENTBCSA;BMA;SCIB;2020-02-29
VENTBCSAMP;BMA;SCIB;2020-02-29
VENTEINT;BMA;SCIB;2020-02-29
VENTEINTMP;BMA;SCIB;2020-02-29
VENTMRGBC;BMA;SCIB;2020-02-29
VENTMRGEL;BMA;SCIB;2020-02-29
VENTMRGEM;BMA;SCIB;2020-02-29
VENTMRGGE;BMA;SCIB;2020-02-29
VENTMRGGG;BMA;SCIB;2020-02-29
VENTMRGLA;BMA;SCIB;2020-02-29
VENTMRGSP;BMA;SCIB;2020-02-29
VENTMRGSPMP;BMA;SCIB;2020-02-29
VENTNOMRGBC;BMA;SCIB;2020-02-29
VENTNOMRGBCMP;BMA;SCIB;2020-02-29
VENTNOMRGEL;BMA;SCIB;2020-02-29
VENTNOMRGEM;BMA;SCIB;2020-02-29
VENTNOMRGGG;BMA;SCIB;2020-02-29
VENTNOMRGLA;BMA;SCIB;2020-02-29
VENTNOMRGSP;BMA;SCIB;2020-02-29
VENTNOMRGSPMP;BMA;SCIB;2020-02-29
VENTOEFIN;BMA;SCIB;2020-02-29
XVAMRGBC;BMA;SCIB;2020-02-29
BPUH;Banca Privada;BPRI;2020-02-29
BPI;Banca Privada;BPRI;2020-02-29
COM1AGROBP;Banca Privada;BPRI;2020-02-29
COM1AGROMPBP;Banca Privada;BPRI;2020-02-29
COM1BP;Banca Privada;BPRI;2020-02-29
COM1MPBP;Banca Privada;BPRI;2020-02-29
COM2BP;Banca Privada;BPRI;2020-02-29
COM2MPBP;Banca Privada;BPRI;2020-02-29
EMPAGROBP;Banca Privada;BPRI;2020-02-29
EMPAGROMPBP;Banca Privada;BPRI;2020-02-29
EMPORBP;Banca Privada;BPRI;2020-02-29
EMPORMPBP;Banca Privada;BPRI;2020-02-29
GE1AGBP;Banca Privada;BPRI;2020-02-29
GE1AGMPBP;Banca Privada;BPRI;2020-02-29
GE1ORBP;Banca Privada;BPRI;2020-02-29
GE1ORMPBP;Banca Privada;BPRI;2020-02-29
INSPRIDBP;Banca Privada;BPRI;2020-02-29
INSPRIDBPMP;Banca Privada;BPRI;2020-02-29
INSPRUGBPRIO;Banca Privada;BPRI;2020-02-29
INSPRUGBPRIOMP;Banca Privada;BPRI;2020-02-29
IPRAGBP;Banca Privada;BPRI;2020-02-29
IPRAGMPBP;Banca Privada;BPRI;2020-02-29
IPRC1BP;Banca Privada;BPRI;2020-02-29
IPRC1MPBP;Banca Privada;BPRI;2020-02-29
IPRC2BP;Banca Privada;BPRI;2020-02-29
IPRC2MPBP;Banca Privada;BPRI;2020-02-29
IPREDRBP;Banca Privada;BPRI;2020-02-29
IPREDRBPMP;Banca Privada;BPRI;2020-02-29
IPRGE1AGBP;Banca Privada;BPRI;2020-02-29
IPRGE1AGMPBP;Banca Privada;BPRI;2020-02-29
IPRGE1ORBP;Banca Privada;BPRI;2020-02-29
IPRGE1ORMPBP;Banca Privada;BPRI;2020-02-29
IPRORBP;Banca Privada;BPRI;2020-02-29
IPRORMPBP;Banca Privada;BPRI;2020-02-29
IPROTBP;Banca Privada;BPRI;2020-02-29
IPROTBPMP;Banca Privada;BPRI;2020-02-29
IPRP1AGBP;Banca Privada;BPRI;2020-02-29
IPRP1AGMPBP;Banca Privada;BPRI;2020-02-29
IPRP1BP;Banca Privada;BPRI;2020-02-29
IPRP1MPBP;Banca Privada;BPRI;2020-02-29
IPRP1ORBP;Banca Privada;BPRI;2020-02-29
IPRP1ORMPBP;Banca Privada;BPRI;2020-02-29
IPRP2AGBP;Banca Privada;BPRI;2020-02-29
IPRP2AGMPBP;Banca Privada;BPRI;2020-02-29
IPRP2ORBP;Banca Privada;BPRI;2020-02-29
IPRP2ORMPBP;Banca Privada;BPRI;2020-02-29
INPUOTRBP;Banca Privada;BPRI;2020-02-29
INPUOTRBPMP;Banca Privada;BPRI;2020-02-29
INSPUGBPRIO;Banca Privada;BPRI;2020-02-29
INSPUGBPRIOMP;Banca Privada;BPRI;2020-02-29
INSPUGOBP;Banca Privada;BPRI;2020-02-29
INSPUIDBP;Banca Privada;BPRI;2020-02-29
INSPUIDBPMP;Banca Privada;BPRI;2020-02-29
IPUBGOPRMP;Banca Privada;BPRI;2020-02-29
IPUBGOPRMPBP;Banca Privada;BPRI;2020-02-29
IPUC1BP;Banca Privada;BPRI;2020-02-29
IPUC1MPBP;Banca Privada;BPRI;2020-02-29
IPUC2BP;Banca Privada;BPRI;2020-02-29
IPUC2MPBP;Banca Privada;BPRI;2020-02-29
IPUEDBP;Banca Privada;BPRI;2020-02-29
IPUEDBPMP;Banca Privada;BPRI;2020-02-29
IPUEMPAGBP;Banca Privada;BPRI;2020-02-29
IPUEMPAGMPBP;Banca Privada;BPRI;2020-02-29
IPUEMPORBP;Banca Privada;BPRI;2020-02-29
IPUEMPORMPBP;Banca Privada;BPRI;2020-02-29
IPUGE1AGBP;Banca Privada;BPRI;2020-02-29
IPUGE1AGMPBP;Banca Privada;BPRI;2020-02-29
IPUGE1ORBP;Banca Privada;BPRI;2020-02-29
IPUGE1ORMPBP;Banca Privada;BPRI;2020-02-29
IPUGOBBP;Banca Privada;BPRI;2020-02-29
IPUGOBMPBP;Banca Privada;BPRI;2020-02-29
IPUP1ORBP;Banca Privada;BPRI;2020-02-29
IPUP1ORMPBP;Banca Privada;BPRI;2020-02-29
IPUP2AGBP;Banca Privada;BPRI;2020-02-29
IPUP2AGMPBP;Banca Privada;BPRI;2020-02-29
IPUP2ORBP;Banca Privada;BPRI;2020-02-29
IPUP2ORMPBP;Banca Privada;BPRI;2020-02-29
P1AGRBP;Banca Privada;BPRI;2020-02-29
P1AGRMPBP;Banca Privada;BPRI;2020-02-29
P1ORBP;Banca Privada;BPRI;2020-02-29
P1ORMPBP;Banca Privada;BPRI;2020-02-29
P2AGRBP;Banca Privada;BPRI;2020-02-29
P2AGRMPBP;Banca Privada;BPRI;2020-02-29
P2ORBP;Banca Privada;BPRI;2020-02-29
P2ORMPBP;Banca Privada;BPRI;2020-02-29
RAA1BP;Banca Privada;BPRI;2020-02-29
RAA1BPMP;Banca Privada;BPRI;2020-02-29
RAA2BP;Banca Privada;BPRI;2020-02-29
RAA2BPMP;Banca Privada;BPRI;2020-02-29
RAA3BP;Banca Privada;BPRI;2020-02-29
RAA3BPMP;Banca Privada;BPRI;2020-02-29
RMAC1BP;Banca Privada;BPRI;2020-02-29
RMAC1BPMP;Banca Privada;BPRI;2020-02-29
RMAC2BP;Banca Privada;BPRI;2020-02-29
RMAC2BPMP;Banca Privada;BPRI;2020-02-29
RMAC3BP;Banca Privada;BPRI;2020-02-29
RMAC3BPMP;Banca Privada;BPRI;2020-02-29
RMEB1BP;Banca Privada;BPRI;2020-02-29
RMEB1BPMP;Banca Privada;BPRI;2020-02-29
RMEB2BP;Banca Privada;BPRI;2020-02-29
RMEB2BPMP;Banca Privada;BPRI;2020-02-29
RMEB3BP;Banca Privada;BPRI;2020-02-29
RMEB3BPMP;Banca Privada;BPRI;2020-02-29
RSS1BP;Banca Privada;BPRI;2020-02-29
RSS1BPMP;Banca Privada;BPRI;2020-02-29
RSS2BP;Banca Privada;BPRI;2020-02-29
RSS2BPMP;Banca Privada;BPRI;2020-02-29
RSS3BP;Banca Privada;BPRI;2020-02-29
RSS3BPMP;Banca Privada;BPRI;2020-02-29
RSS1;Select;SELE;2020-09-30
RSS1CIT;Select;SELE;2020-09-30
RSS1CITMP;Select;SELE;2020-09-30
RSS1MP;Select;SELE;2020-09-30
RSS2;Select;SELE;2020-09-30
RSS2CIT;Select;SELE;2020-09-30
RSS2CITMP;Select;SELE;2020-09-30
RSS2MP;Select;SELE;2020-09-30
RSS3;Select;SELE;2020-09-30
RSS3CIT;Select;SELE;2020-09-30
RSS3CITMP;Select;SELE;2020-09-30
RSS3MP;Select;SELE;2020-09-30
RAA1;Renta Alta;RALT;2020-09-30
RAA1CIT;Renta Alta;RALT;2020-09-30
RAA1CITMP;Renta Alta;RALT;2020-09-30
RAA1MP;Renta Alta;RALT;2020-09-30
RAA2;Renta Alta;RALT;2020-09-30
RAA2CIT;Renta Alta;RALT;2020-09-30
RAA2CITMP;Renta Alta;RALT;2020-09-30
RAA2MP;Renta Alta;RALT;2020-09-30
RAA3;Renta Alta;RALT;2020-09-30
RAA3CIT;Renta Alta;RALT;2020-09-30
RAA3CITMP;Renta Alta;RALT;2020-09-30
RAA3MP;Renta Alta;RALT;2020-09-30
RMEB1;Renta Media;RMED;2020-09-30
RMEB1CIT;Renta Media;RMED;2020-09-30
RMEB1CITMP;Renta Media;RMED;2020-09-30
RMEB1MP;Renta Media;RMED;2020-09-30
RMEB2;Renta Media;RMED;2020-09-30
RMEB2CIT;Renta Media;RMED;2020-09-30
RMEB2CITMP;Renta Media;RMED;2020-09-30
RMEB2MP;Renta Media;RMED;2020-09-30
RMEB3;Renta Media;RMED;2020-09-30
RMEB3CIT;Renta Media;RMED;2020-09-30
RMEB3CITMP;Renta Media;RMED;2020-09-30
RMEB3MP;Renta Media;RMED;2020-09-30
GE8888;Renta Baja;RBAJ;2020-09-30
RMAC1;Renta Baja;RBAJ;2020-09-30
RMAC1CIT;Renta Baja;RBAJ;2020-09-30
RMAC1CITMP;Renta Baja;RBAJ;2020-09-30
RMAC1MP;Renta Baja;RBAJ;2020-09-30
RMAC2;Renta Baja;RBAJ;2020-09-30
RMAC2CIT;Renta Baja;RBAJ;2020-09-30
RMAC2CITMP;Renta Baja;RBAJ;2020-09-30
RMAC2MP;Renta Baja;RBAJ;2020-09-30
RMAC3;Renta Baja;RBAJ;2020-09-30
RMAC3CIT;Renta Baja;RBAJ;2020-09-30
RMAC3CITMP;Renta Baja;RBAJ;2020-09-30
RMAC3MP;Renta Baja;RBAJ;2020-09-30
IPUP1AGBP;Pyme I;PYM1;2020-09-30
IPUP1AGMPBP;Pyme I;PYM1;2020-09-30
P1AGR;Pyme I;PYM1;2020-09-30
P1AGRCIT;Pyme I;PYM1;2020-09-30
P1AGRCITMP;Pyme I;PYM1;2020-09-30
P1AGRMP;Pyme I;PYM1;2020-09-30
P1OR;Pyme I;PYM1;2020-09-30
P1ORCIT;Pyme I;PYM1;2020-09-30
P1ORCITMP;Pyme I;PYM1;2020-09-30
P1ORMP;Pyme I;PYM1;2020-09-30
P2AGR;Pyme II;PYM2;2020-09-30
P2AGRCIT;Pyme II;PYM2;2020-09-30
P2AGRCITMP;Pyme II;PYM2;2020-09-30
P2AGRMP;Pyme II;PYM2;2020-09-30
P2OR;Pyme II;PYM2;2020-09-30
P2ORCIT;Pyme II;PYM2;2020-09-30
P2ORCITMP;Pyme II;PYM2;2020-09-30
P2ORMP;Pyme II;PYM2;2020-09-30
COM1;Pyme Comercio;PYMC;2020-09-30
COM1AGRO;Pyme Comercio;PYMC;2020-09-30
COM1AGROCIT;Pyme Comercio;PYMC;2020-09-30
COM1AGROCITMP;Pyme Comercio;PYMC;2020-09-30
COM1AGROMP;Pyme Comercio;PYMC;2020-09-30
COM1CIT;Pyme Comercio;PYMC;2020-09-30
COM1CITMP;Pyme Comercio;PYMC;2020-09-30
COM1MP;Pyme Comercio;PYMC;2020-09-30
COM2;Pyme Comercio;PYMC;2020-09-30
COM2CIT;Pyme Comercio;PYMC;2020-09-30
COM2CITMP;Pyme Comercio;PYMC;2020-09-30
COM2MP;Pyme Comercio;PYMC;2020-09-30
EMPAGRO;Empresas;EMPE;2020-09-30
EMPAGROCIT;Empresas;EMPE;2020-09-30
EMPAGROCITMP;Empresas;EMPE;2020-09-30
EMPAGROMP;Empresas;EMPE;2020-09-30
EMPOR;Empresas;EMPE;2020-09-30
EMPORCIT;Empresas;EMPE;2020-09-30
EMPORCITMP;Empresas;EMPE;2020-09-30
EMPORMP;Empresas;EMPE;2020-09-30
GE1AG;Grandes Empresas;GEMP;2020-09-30
GE1AGCIT;Grandes Empresas;GEMP;2020-09-30
GE1AGCITMP;Grandes Empresas;GEMP;2020-09-30
GE1AGMP;Grandes Empresas;GEMP;2020-09-30
GE1OR;Grandes Empresas;GEMP;2020-09-30
GE1ORCIT;Grandes Empresas;GEMP;2020-09-30
GE1ORCITMP;Grandes Empresas;GEMP;2020-09-30
GE1ORMP;Grandes Empresas;GEMP;2020-09-30
GEGGNOMRG;Grandes Empresas;GEMP;2020-09-30
GELANOMRG;Grandes Empresas;GEMP;2020-09-30
INPUIDEUGEO;Instituciones Publicas;INPU;2020-09-30
INPUIDEUGEOMP;Instituciones Publicas;INPU;2020-09-30
INPUOIDESK;Instituciones Publicas;INPU;2020-09-30
INPUOIDESKMP;Instituciones Publicas;INPU;2020-09-30
INPUOTRUGE;Instituciones Publicas;INPU;2020-09-30
INPUOTRUGEMP;Instituciones Publicas;INPU;2020-09-30
INSPUUGE;Instituciones Publicas;INPU;2020-09-30
INSPUUGEMP;Instituciones Publicas;INPU;2020-09-30
IPUC;Instituciones Publicas;INPU;2020-09-30
IPUC1;Instituciones Publicas;INPU;2020-09-30
IPUC1MP;Instituciones Publicas;INPU;2020-09-30
IPUC2;Instituciones Publicas;INPU;2020-09-30
IPUC2MP;Instituciones Publicas;INPU;2020-09-30
IPUEDU;Instituciones Publicas;INPU;2020-09-30
IPUEDUMP;Instituciones Publicas;INPU;2020-09-30
IPUEMP;Instituciones Publicas;INPU;2020-09-30
IPUEMPAG;Instituciones Publicas;INPU;2020-09-30
IPUEMPAGMP;Instituciones Publicas;INPU;2020-09-30
IPUEMPOR;Instituciones Publicas;INPU;2020-09-30
IPUEMPORMP;Instituciones Publicas;INPU;2020-09-30
IPUGE1;Instituciones Publicas;INPU;2020-09-30
IPUGE1AG;Instituciones Publicas;INPU;2020-09-30
IPUGE1AGMP;Instituciones Publicas;INPU;2020-09-30
IPUGE1OR;Instituciones Publicas;INPU;2020-09-30
IPUGE1ORMP;Instituciones Publicas;INPU;2020-09-30
IPUGOB;Instituciones Publicas;INPU;2020-09-30
IPUGOBMP;Instituciones Publicas;INPU;2020-09-30
IPUOTRA;Instituciones Publicas;INPU;2020-09-30
IPUOTRACIT;Instituciones Publicas;INPU;2020-09-30
IPUOTRACITMP;Instituciones Publicas;INPU;2020-09-30
IPUOTRAMP;Instituciones Publicas;INPU;2020-09-30
IPUP1;Instituciones Publicas;INPU;2020-09-30
IPUP1AG;Instituciones Publicas;INPU;2020-09-30
IPUP1AGMP;Instituciones Publicas;INPU;2020-09-30
IPUP1OR;Instituciones Publicas;INPU;2020-09-30
IPUP1ORMP;Instituciones Publicas;INPU;2020-09-30
IPUP2;Instituciones Publicas;INPU;2020-09-30
IPUP2AG;Instituciones Publicas;INPU;2020-09-30
IPUP2AGMP;Instituciones Publicas;INPU;2020-09-30
IPUP2OR;Instituciones Publicas;INPU;2020-09-30
IPUP2ORMP;Instituciones Publicas;INPU;2020-09-30
IPURA;Instituciones Publicas;INPU;2020-09-30
IPURAA1;Instituciones Publicas;INPU;2020-09-30
IPURAA1MP;Instituciones Publicas;INPU;2020-09-30
IPURAA2;Instituciones Publicas;INPU;2020-09-30
IPURAA2MP;Instituciones Publicas;INPU;2020-09-30
IPURAA3;Instituciones Publicas;INPU;2020-09-30
IPURAA3MP;Instituciones Publicas;INPU;2020-09-30
IPURC;Instituciones Publicas;INPU;2020-09-30
IPURMA;Instituciones Publicas;INPU;2020-09-30
IPURMAC1;Instituciones Publicas;INPU;2020-09-30
IPURMAC1MP;Instituciones Publicas;INPU;2020-09-30
IPURMAC2;Instituciones Publicas;INPU;2020-09-30
IPURMAC2MP;Instituciones Publicas;INPU;2020-09-30
IPURMAC3;Instituciones Publicas;INPU;2020-09-30
IPURMAC3MP;Instituciones Publicas;INPU;2020-09-30
IPURME;Instituciones Publicas;INPU;2020-09-30
IPURMEB1;Instituciones Publicas;INPU;2020-09-30
IPURMEB1MP;Instituciones Publicas;INPU;2020-09-30
IPURMEB2;Instituciones Publicas;INPU;2020-09-30
IPURMEB2MP;Instituciones Publicas;INPU;2020-09-30
IPURMEB3;Instituciones Publicas;INPU;2020-09-30
IPURMEB3MP;Instituciones Publicas;INPU;2020-09-30
IPUSALUD;Instituciones Publicas;INPU;2020-09-30
IPUSALUDMP;Instituciones Publicas;INPU;2020-09-30
ISPUIDGOBI;Instituciones Publicas;INPU;2020-09-30
ISPUIDGOBIMP;Instituciones Publicas;INPU;2020-09-30
INPRIDUGEO;Instituciones Privadas;INPR;2020-09-30
INPRIDUGEOMP;Instituciones Privadas;INPR;2020-09-30
INPROIDESK;Instituciones Privadas;INPR;2020-09-30
INPROIDESKMP;Instituciones Privadas;INPR;2020-09-30
INPROTRUGE;Instituciones Privadas;INPR;2020-09-30
INPROTRUGEMP;Instituciones Privadas;INPR;2020-09-30
INPS3R;Instituciones Privadas;INPR;2020-09-30
IPRAG;Instituciones Privadas;INPR;2020-09-30
IPRAGMP;Instituciones Privadas;INPR;2020-09-30
IPRC;Instituciones Privadas;INPR;2020-09-30
IPRC1;Instituciones Privadas;INPR;2020-09-30
IPRC1MP;Instituciones Privadas;INPR;2020-09-30
IPRC2;Instituciones Privadas;INPR;2020-09-30
IPRC2MP;Instituciones Privadas;INPR;2020-09-30
IPRCPMSIOBSOMP;Instituciones Privadas;INPR;2020-09-30
IPRCPMUSIOBSO;Instituciones Privadas;INPR;2020-09-30
IPRE;Instituciones Privadas;INPR;2020-09-30
IPREDRID;Instituciones Privadas;INPR;2020-09-30
IPREDRIDMP;Instituciones Privadas;INPR;2020-09-30
IPREDU;Instituciones Privadas;INPR;2020-09-30
IPREDUCIT;Instituciones Privadas;INPR;2020-09-30
IPREDUCITMP;Instituciones Privadas;INPR;2020-09-30
IPREDUMP;Instituciones Privadas;INPR;2020-09-30
IPREMP;Instituciones Privadas;INPR;2020-09-30
IPRGE1;Instituciones Privadas;INPR;2020-09-30
IPRGE1AG;Instituciones Privadas;INPR;2020-09-30
IPRGE1AGMP;Instituciones Privadas;INPR;2020-09-30
IPRGE1MP;Instituciones Privadas;INPR;2020-09-30
IPRGE1OR;Instituciones Privadas;INPR;2020-09-30
IPRGE1ORMP;Instituciones Privadas;INPR;2020-09-30
IPRIS2;Instituciones Privadas;INPR;2020-09-30
IPRIVMP(S3);Instituciones Privadas;INPR;2020-09-30
IPRIVMPS1;Instituciones Privadas;INPR;2020-09-30
IPRIVS1;Instituciones Privadas;INPR;2020-09-30
IPRMPS2;Instituciones Privadas;INPR;2020-09-30
IPROR;Instituciones Privadas;INPR;2020-09-30
IPRORMP;Instituciones Privadas;INPR;2020-09-30
IPROTRA;Instituciones Privadas;INPR;2020-09-30
IPROTRACIT;Instituciones Privadas;INPR;2020-09-30
IPROTRACITMP;Instituciones Privadas;INPR;2020-09-30
IPROTRAMP;Instituciones Privadas;INPR;2020-09-30
IPRP1;Instituciones Privadas;INPR;2020-09-30
IPRP1AG;Instituciones Privadas;INPR;2020-09-30
IPRP1AGMP;Instituciones Privadas;INPR;2020-09-30
IPRP1MP;Instituciones Privadas;INPR;2020-09-30
IPRP1OR;Instituciones Privadas;INPR;2020-09-30
IPRP1ORMP;Instituciones Privadas;INPR;2020-09-30
IPRP2;Instituciones Privadas;INPR;2020-09-30
IPRP2AG;Instituciones Privadas;INPR;2020-09-30
IPRP2AGMP;Instituciones Privadas;INPR;2020-09-30
IPRP2MP;Instituciones Privadas;INPR;2020-09-30
IPRP2OR;Instituciones Privadas;INPR;2020-09-30
IPRP2ORMP;Instituciones Privadas;INPR;2020-09-30
IPRRA;Instituciones Privadas;INPR;2020-09-30
IPRRAA1;Instituciones Privadas;INPR;2020-09-30
IPRRAA1MP;Instituciones Privadas;INPR;2020-09-30
IPRRAA2;Instituciones Privadas;INPR;2020-09-30
IPRRAA2MP;Instituciones Privadas;INPR;2020-09-30
IPRRAA3;Instituciones Privadas;INPR;2020-09-30
IPRRAA3MP;Instituciones Privadas;INPR;2020-09-30
IPRRC;Instituciones Privadas;INPR;2020-09-30
IPRRMA;Instituciones Privadas;INPR;2020-09-30
IPRRMAC1;Instituciones Privadas;INPR;2020-09-30
IPRRMAC1MP;Instituciones Privadas;INPR;2020-09-30
IPRRMAC2;Instituciones Privadas;INPR;2020-09-30
IPRRMAC2MP;Instituciones Privadas;INPR;2020-09-30
IPRRMAC3;Instituciones Privadas;INPR;2020-09-30
IPRRMAC3MP;Instituciones Privadas;INPR;2020-09-30
IPRRME;Instituciones Privadas;INPR;2020-09-30
IPRRMEB1;Instituciones Privadas;INPR;2020-09-30
IPRRMEB1MP;Instituciones Privadas;INPR;2020-09-30
IPRRMEB2;Instituciones Privadas;INPR;2020-09-30
IPRRMEB2MP;Instituciones Privadas;INPR;2020-09-30
IPRRMEB3;Instituciones Privadas;INPR;2020-09-30
IPRRMEB3MP;Instituciones Privadas;INPR;2020-09-30
ACPMRGBC;BMA;SCIB;2020-09-30
ACSBC;BMA;SCIB;2020-09-30
ACSBCSA;BMA;SCIB;2020-09-30
ACSEINT;BMA;SCIB;2020-09-30
ACSEL;BMA;SCIB;2020-09-30
ACSEM;BMA;SCIB;2020-09-30
ACSGG;BMA;SCIB;2020-09-30
ACSLA;BMA;SCIB;2020-09-30
ACSOEFIN;BMA;SCIB;2020-09-30
ACSSP;BMA;SCIB;2020-09-30
AN02030500;BMA;SCIB;2020-09-30
AN02033000;BMA;SCIB;2020-09-30
AN02040101;BMA;SCIB;2020-09-30
AN02040102;BMA;SCIB;2020-09-30
AN02040103;BMA;SCIB;2020-09-30
AN02050101;BMA;SCIB;2020-09-30
AN02090101;BMA;SCIB;2020-09-30
AN02090102;BMA;SCIB;2020-09-30
AN02090103;BMA;SCIB;2020-09-30
AN02090201;BMA;SCIB;2020-09-30
AN02090202;BMA;SCIB;2020-09-30
AN02090203;BMA;SCIB;2020-09-30
CASHEINT;BMA;SCIB;2020-09-30
CASHMPMRGBC;BMA;SCIB;2020-09-30
CASHMPMRGEL;BMA;SCIB;2020-09-30
CASHMPMRGEM;BMA;SCIB;2020-09-30
CASHMPMRGGE;BMA;SCIB;2020-09-30
CASHMPMRGGG;BMA;SCIB;2020-09-30
CASHMPMRGLA;BMA;SCIB;2020-09-30
CASHMPMRGSP;BMA;SCIB;2020-09-30
CASHMRGBC;BMA;SCIB;2020-09-30
CASHMRGBSA;BMA;SCIB;2020-09-30
CASHMRGBSAMP;BMA;SCIB;2020-09-30
CASHMRGEL;BMA;SCIB;2020-09-30
CASHMRGEM;BMA;SCIB;2020-09-30
CASHMRGEMP;BMA;SCIB;2020-09-30
CASHMRGGE;BMA;SCIB;2020-09-30
CASHMRGGG;BMA;SCIB;2020-09-30
CASHMRGLA;BMA;SCIB;2020-09-30
CASHMRGPY1;BMA;SCIB;2020-09-30
CASHMRGPY2;BMA;SCIB;2020-09-30
CASHMRGSP;BMA;SCIB;2020-09-30
CD;BMA;SCIB;2020-09-30
CEDMRGBC;BMA;SCIB;2020-09-30
CUSMRGBC;BMA;SCIB;2020-09-30
CUSMRGBSA;BMA;SCIB;2020-09-30
CUSMRGEL;BMA;SCIB;2020-09-30
CUSMRGEM;BMA;SCIB;2020-09-30
CUSMRGGE;BMA;SCIB;2020-09-30
CUSMRGGG;BMA;SCIB;2020-09-30
CUSMRGLA;BMA;SCIB;2020-09-30
CUSMRGSP;BMA;SCIB;2020-09-30
CUSMRGSPMP;BMA;SCIB;2020-09-30
CUSNOMRGBC;BMA;SCIB;2020-09-30
CUSNOMRGEL;BMA;SCIB;2020-09-30
CUSNOMRGEM;BMA;SCIB;2020-09-30
CUSNOMRGGG;BMA;SCIB;2020-09-30
CUSNOMRGLA;BMA;SCIB;2020-09-30
CUSNOMRGSP;BMA;SCIB;2020-09-30
DIV31;BMA;SCIB;2020-09-30
DIV31MP;BMA;SCIB;2020-09-30
DIV80;BMA;SCIB;2020-09-30
DIV80MP;BMA;SCIB;2020-09-30
DIV80RCMP;BMA;SCIB;2020-09-30
DIV82;BMA;SCIB;2020-09-30
DIV82MP;BMA;SCIB;2020-09-30
DIV82RCMP;BMA;SCIB;2020-09-30
DIVRC31;BMA;SCIB;2020-09-30
DIVRC31MP;BMA;SCIB;2020-09-30
DIVRC80;BMA;SCIB;2020-09-30
DIVRC82;BMA;SCIB;2020-09-30
EMIMRGBC;BMA;SCIB;2020-09-30
EMVMRGBC;BMA;SCIB;2020-09-30
EQPMRGBC;BMA;SCIB;2020-09-30
EQPMRGEL;BMA;SCIB;2020-09-30
EQPMRGEM;BMA;SCIB;2020-09-30
EQPMRGGG;BMA;SCIB;2020-09-30
EQPMRGLA;BMA;SCIB;2020-09-30
EQPMRGSP;BMA;SCIB;2020-09-30
EQPNOMRGBC;BMA;SCIB;2020-09-30
EQPNOMRGEL;BMA;SCIB;2020-09-30
EQPNOMRGEM;BMA;SCIB;2020-09-30
EQPNOMRGGG;BMA;SCIB;2020-09-30
EQPNOMRGLA;BMA;SCIB;2020-09-30
EQPNOMRGSP;BMA;SCIB;2020-09-30
EQU;BMA;SCIB;2020-09-30
FBMRGBC;BMA;SCIB;2020-09-30
FBMRGBSA;BMA;SCIB;2020-09-30
FBMRGEL;BMA;SCIB;2020-09-30
FBMRGEM;BMA;SCIB;2020-09-30
FBMRGEMP;BMA;SCIB;2020-09-30
FBMRGGE;BMA;SCIB;2020-09-30
